    NI,   NJ 
    70    70
   X VALUES
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01 0.38571717E+01
 I =     4 DENSITY =  0.40492019E+01
  DENSITY, J=1,NJ 
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01 0.40492019E+01
 I =     5 DENSITY =  0.42507924E+01
  DENSITY, J=1,NJ 
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
