    NI,   NJ 
    70    70
   X VALUES
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01 0.23319891E-01
 I =     4 DENSITY =  0.25181104E-01
  DENSITY, J=1,NJ 
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01 0.25181104E-01
 I =     5 DENSITY =  0.27190866E-01
  DENSITY, J=1,NJ 
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01 0.27190866E-01
 I =     6 DENSITY =  0.29361030E-01
  DENSITY, J=1,NJ 
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
